source_role,period,place_name,lat,lon,n_reviews,negative,positive,dominant_sentiment,sentiment_source,rentang_tanggal,place_id,avg_confidence_model
training_eda,2024-03,Dapoer Prambanan,-7.4259542,109.2371769,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-03,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-03,Mie Ayam Pak Marso,-7.4239679999999995,109.236043,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-03,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-03,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.2271083,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Ayam Tipar,-7.427217,109.2351073,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Ayam Kamandaka,-7.3513209,109.2366206,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Ayam Kita (spesial Rendang),-7.3995374,109.24071299999999,13,1,12,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Ayam Deddy,-7.4301934,109.2559782,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Ayam Lik Itis,-7.428543,109.22658219999998,5,1,4,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Bakso Tetelan 161,-7.4075786,109.2304534,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,"Mie Ayam ""We-Tan""2",-7.4502034,109.24290610000001,6,1,5,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Bakmi Nyemek Bu TRIMO,-7.4332135,109.25849419999999,6,0,6,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Ayam Bumiayu Pak Tomo,-7.4224605,109.2394877,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Bakso Gendut Putro,-7.427505200000001,109.25256529999999,5,1,4,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Dapoer Prambanan,-7.4259542,109.2371769,3,3,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Jogja Pak Karso Purwokerto,-7.4168129,109.2420255,2,2,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Ayam Pak Marso,-7.423968,109.236043,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Ayam Gajah Mungkur (Pasar Burung),-7.4308108,109.2434074,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,"Mie Ayam 88 (Mie Ayam, Mie Bakso, Bebek Goreng, Ayam Goreng)",-7.4216875,109.2364375,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-04,Mie Ayam Pak Kumis,-7.4120193,109.2451626,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Bangka Oey,-7.413964,109.2376241,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.22710830000001,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Tipar,-7.427217,109.2351073,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Kita (spesial Rendang),-7.3995374,109.24071299999999,18,1,17,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Mbak Kimun,-7.431097,109.2564693,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Tanjlig,-7.4164092,109.2294025,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Deddy,-7.4301934,109.25597819999999,7,0,7,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Lik Itis,-7.428543,109.2265822,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,"Mie Ayam ""We-Tan""2",-7.4502034,109.24290609999998,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Bakmi Nyemek Bu TRIMO,-7.4332135,109.25849420000002,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Bumiayu Pak Tomo,-7.4224605,109.2394877,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Bakso Gendut Putro,-7.4275052,109.2525653,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Bakso dan Mie Ayam Pak Kisman,-7.4164,109.2293311,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Pak Gimin,-7.41966,109.2412438,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-05,MieAgo,-7.4082968,109.27497090000001,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Dapoer Prambanan,-7.4259542,109.2371769,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Pak Marso,-7.423968,109.236043,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-05,Bakso Kota Cak Man,-7.4257816,109.2301284,3,2,1,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-05,Mie Ayam Kriuk Purwokerto,-7.4447847,109.2491317,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Bangka Oey,-7.413964,109.2376241,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Kang Sururi,-7.4121075,109.1733545,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.2271083,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Tipar,-7.427217,109.2351073,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Mbak Kimun,-7.431097,109.2564693,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Tanjlig,-7.4164092,109.2294025,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Lik Itis,-7.428543,109.2265822,4,1,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Bakso Gendut Putro,-7.4275052,109.2525653,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Pak Gimin,-7.41966,109.2412438,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,MieAgo,-7.4082968,109.27497089999999,6,2,4,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Dapoer Prambanan,-7.4259542,109.2371769,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Mame,-7.4228848,109.240767,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Jogja Pak Karso Purwokerto,-7.4168129,109.2420255,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie ayam kaisar,-7.415882,109.2326629,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Pak Marso,-7.423968,109.236043,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-06,Mie Ayam Pak Kumis,-7.4120193,109.2451626,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,"Mie Ayam ""Ti Tasik""",-7.4198261,109.2307849,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.2271083,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Tipar,-7.427217,109.2351073,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Kita (spesial Rendang),-7.3995374,109.24071300000001,6,0,6,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Mbak Kimun,-7.431097,109.2564693,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Tanjlig,-7.4164092,109.2294025,3,2,1,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Deddy,-7.4301934,109.2559782,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Lik Itis,-7.428543,109.2265822,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Bumiayu Pak Tomo,-7.4224605,109.2394877,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Bakmi Nyemek Andi,-7.4233206,109.2451137,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-07,Bakso Gendut Putro,-7.4275052,109.2525653,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Pak Gimin,-7.41966,109.2412438,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,MieAgo,-7.4082968,109.27497090000001,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Dapoer Prambanan,-7.4259542,109.2371769,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Mame,-7.4228848,109.240767,4,2,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.24451570000001,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Jogja Pak Karso Purwokerto,-7.4168129,109.2420255,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Pak Marso,-7.423968,109.236043,4,1,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-07,Soto Kayu Bakar Pak Man,-7.408088,109.2355553,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,4,1,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,10,1,9,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Mie Ayam Mbak Kimun,-7.431097,109.2564693,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Mie Ayam Deddy,-7.4301934,109.2559782,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Mie Ayam Lik Itis,-7.428543,109.2265822,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,"Mie Ayam ""We-Tan""2",-7.4502034,109.24290609999998,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Bakso Gendut Putro,-7.4275052,109.2525653,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,MieAgo,-7.4082968,109.27497089999999,6,0,6,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-08,Mie Ayam Pak Marso,-7.423968,109.236043,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Mie Ayam Mas Mul Gendut,-7.4232472,109.2504548,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Bakso Kota Cak Man,-7.4257816,109.2301284,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-08,Soto Kayu Bakar Pak Man,-7.408088,109.2355553,6,0,6,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Mie Ayam Tipar,-7.427217,109.2351073,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,16,1,15,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Mie Ayam Tanjlig,-7.4164092,109.2294025,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Mie Ayam Deddy,-7.4301934,109.2559782,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Bakso Tetelan 161,-7.4075786,109.2304534,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,MIE AYAM 99 KEBONDALEM PURWOKERTO,-7.4235824,109.2437874,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Bakso Gendut Putro,-7.4275052,109.2525653,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Bakso dan Mie Ayam Pak Kisman,-7.4164,109.2293311,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Mie Ayam Pak Gimin,-7.41966,109.2412438,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,MieAgo,-7.4082968,109.2749709,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Mie Ayam Mame,-7.4228848,109.240767,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-09,Mie Ayam Gajah Mungkur (Pasar Burung),-7.4308108000000015,109.24340740000001,7,0,7,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,"Mie Ayam ""Ti Tasik""",-7.4198261,109.2307849,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Lampung Khas Bangka Purwokerto,-7.4190533,109.2271083,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Tipar,-7.427217,109.2351073,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Kamandaka,-7.3513209,109.2366206,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Tanjlig,-7.4164092,109.2294025,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Anjatan Pak Kusman,-7.4092691,109.2175917,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Bakso Tetelan 161,-7.4075786,109.2304534,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Bakso Gendut Putro,-7.4275052,109.2525653,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Pak Gimin,-7.41966,109.2412438,4,1,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Dapoer Prambanan,-7.4259542,109.2371769,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie ayam kaisar,-7.415882,109.2326629,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Pak Marso,-7.423968,109.236043,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Gajah Mungkur (Pasar Burung),-7.4308108,109.2434074,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Mie Ayam Mas Mul Gendut,-7.4232472,109.2504548,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Bakso Kota Cak Man,-7.4257816,109.2301284,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-10,Soto Kayu Bakar Pak Man,-7.408088,109.2355553,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.2461375,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Mie Ayam Pak Toro,-7.4223209,109.228104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,9,0,9,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Mie Ayam Tanjlig,-7.4164092,109.2294025,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Bakso Gendut Putro,-7.4275052,109.2525653,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-11,Dapoer Prambanan,-7.4259542,109.2371769,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Mie Ayam Pak Marso,-7.423968,109.236043,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Mie Ayam Gajah Mungkur (Pasar Burung),-7.4308108,109.2434074,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,"Mie Ayam 88 (Mie Ayam, Mie Bakso, Bebek Goreng, Ayam Goreng)",-7.4216875,109.2364375,10,1,9,Positif,EDA/labeler all_platforms,,,
training_eda,2024-11,Mie Ayam Pak Kumis,-7.4120193,109.2451626,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Mie Ayam Tipar,-7.427217,109.2351073,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Mie Ayam Kita (spesial Rendang),-7.3995374,109.240713,5,0,5,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Mie Ayam Mbak Kimun,-7.431097,109.2564693,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Mie Ayam Lik Itis,-7.428543,109.2265822,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,4,0,4,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,"Mie Ayam ""We-Tan""2",-7.4502034,109.2429061,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-12,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Bakso Gendut Putro,-7.4275052,109.2525653,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-12,MieAgo,-7.4082968,109.27497090000001,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Dapoer Prambanan,-7.4259542,109.2371769,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Yamien Ajong / Mie Ayam Ajong,-7.4264498,109.2438204,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Mie Ayam Pak Kumis Asli Bumiayu,-7.4002193,109.2445157,2,2,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2024-12,Mie Ayam Pak Marso,-7.423968,109.236043,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Mie Ayam Ijo Bpk. Sabar,-7.4235896,109.2391104,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,"Mie Ayam 88 (Mie Ayam, Mie Bakso, Bebek Goreng, Ayam Goreng)",-7.4216875,109.2364375,9,0,9,Positif,EDA/labeler all_platforms,,,
training_eda,2024-12,Mie Ayam Mas Mul Gendut,-7.4232472,109.2504548,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,Mie Ayam dan Bakso Tunggal Rasa,-7.4171956,109.24613749999999,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,Mie Ayam Tipar,-7.427217,109.2351073,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,Mie Ayam Pak Toro,-7.4223209,109.228104,2,0,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,Mie Ayam Mbak Kimun,-7.431097,109.2564693,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-01,Mie Ayam Tanjlig,-7.4164092,109.2294025,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,Mi Ayam Pak Wanto Purwokerto,-7.4291138,109.2445805,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,"Mie Ayam ""We-Tan""2",-7.4502034,109.24290609999998,3,1,2,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,Bakmi Nyemek Bu TRIMO,-7.4332135,109.2584942,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,Bakso Gendut Putro,-7.4275052,109.2525653,1,0,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,Mie Ayam Pojok Lapang,-7.4356344,109.2732321,2,1,1,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,Mie Ayam & Bakso WE-TAN,-7.4157893,109.2637874,1,1,0,Negatif,EDA/labeler all_platforms,,,
training_eda,2025-01,MieAgo,-7.4082968,109.27497090000001,3,0,3,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,Dapoer Prambanan,-7.4259542,109.2371769,8,1,7,Positif,EDA/labeler all_platforms,,,
training_eda,2025-01,Mie Ayam Mame,-7.4228848,109.240767,1,0,1,Positif,EDA/labeler all_platforms,,,
